0.000000,6.953520,61.113700,12.579800,10.349700,7.000000,61.000000,81.333300,2.000000,2.666670,2.000000,2.666670,5.000000,6.666670,0.000000,0.000000,0.000000,0.000000,4.000000,5.333330,4.000000,5.333330,117.000000,76.000000,0.649573,75.000000,9.463380,6.000000,19.333300,3.000000,0.500000,2.000000,100.000000,111.000000,0.900901,77.000000,106.000000,0.726415,45.000000,101.000000,0.445545,16.000000,96.000000,0.166667,0.000000,
0.000000,5.819580,69.178100,8.457140,7.088370,5.000000,48.000000,85.714300,2.000000,3.571430,0.000000,0.000000,2.000000,3.571430,0.000000,0.000000,0.000000,0.000000,3.000000,5.357140,3.000000,5.357140,99.000000,60.000000,0.606061,56.000000,8.692270,6.000000,16.333300,2.000000,0.333333,3.000000,78.000000,91.000000,0.857143,57.000000,85.000000,0.670588,30.000000,79.000000,0.379747,6.000000,73.000000,0.082192,0.016129,
0.000000,7.527850,58.364100,12.155400,10.273600,9.000000,41.000000,74.545500,4.000000,7.272730,1.000000,1.818180,2.000000,3.636360,0.000000,0.000000,0.000000,0.000000,5.000000,9.090910,5.000000,9.090910,87.000000,59.000000,0.678161,55.000000,11.924200,4.000000,21.250000,1.000000,0.250000,4.000000,70.000000,81.000000,0.864198,48.000000,77.000000,0.623377,23.000000,73.000000,0.315068,8.000000,69.000000,0.115942,0.000000,
1.000000,6.502110,71.500200,9.147790,6.723070,7.000000,76.000000,79.166700,8.000000,8.333330,5.000000,5.208330,3.000000,3.125000,0.000000,0.000000,0.000000,0.000000,2.000000,2.083330,2.000000,2.083330,170.000000,103.000000,0.605882,96.000000,4.487640,12.000000,14.166700,3.000000,0.250000,2.000000,151.000000,158.000000,0.955696,116.000000,146.000000,0.794521,66.000000,134.000000,0.492537,27.000000,122.000000,0.221311,0.019231,
0.000000,6.014450,76.856800,8.000210,5.005880,7.000000,61.000000,87.142900,3.000000,4.285710,0.000000,0.000000,3.000000,4.285710,0.000000,0.000000,0.000000,0.000000,4.000000,5.714290,4.000000,5.714290,139.000000,77.000000,0.553957,70.000000,4.727790,14.000000,9.928570,7.000000,0.500000,0.000000,121.000000,125.000000,0.968000,96.000000,111.000000,0.864865,58.000000,97.000000,0.597938,25.000000,84.000000,0.297619,0.025974,
0.000000,6.675230,65.868000,12.383400,9.835590,7.000000,57.000000,75.000000,5.000000,6.578950,4.000000,5.263160,2.000000,2.631580,0.000000,0.000000,1.000000,1.315790,7.000000,9.210530,8.000000,10.526300,118.000000,82.000000,0.694915,76.000000,13.452100,5.000000,23.200000,3.000000,0.600000,3.000000,107.000000,111.000000,0.963964,89.000000,106.000000,0.839623,53.000000,101.000000,0.524752,23.000000,96.000000,0.239583,0.000000,
0.000000,7.538870,52.865000,10.000000,8.370000,9.000000,52.000000,73.239400,4.000000,5.633800,2.000000,2.816900,2.000000,2.816900,0.000000,0.000000,0.000000,0.000000,7.000000,9.859150,7.000000,9.859150,102.000000,73.000000,0.715686,71.000000,3.088230,11.000000,9.090910,5.000000,0.454545,5.000000,83.000000,89.000000,0.932584,44.000000,78.000000,0.564103,16.000000,67.000000,0.238806,5.000000,56.000000,0.089286,0.000000,
1.000000,7.507610,62.820000,10.466700,7.478330,9.000000,59.000000,75.641000,10.000000,12.820500,2.000000,2.564100,4.000000,5.128210,0.000000,0.000000,0.000000,0.000000,2.000000,2.564100,2.000000,2.564100,123.000000,81.000000,0.658537,78.000000,6.308920,9.000000,13.555600,5.000000,0.555556,2.000000,107.000000,113.000000,0.946903,86.000000,104.000000,0.826923,55.000000,95.000000,0.578947,24.000000,86.000000,0.279070,0.025316,
0.000000,7.777200,46.847700,16.645200,12.786700,9.000000,45.000000,65.217400,10.000000,14.492800,3.000000,4.347830,3.000000,4.347830,1.000000,1.449280,0.000000,0.000000,5.000000,7.246380,6.000000,8.695650,124.000000,72.000000,0.580645,69.000000,8.634810,5.000000,24.800000,0.000000,0.000000,5.000000,106.000000,119.000000,0.890756,64.000000,114.000000,0.561404,23.000000,109.000000,0.211009,2.000000,104.000000,0.019231,0.055556,
1.000000,0.000000,69.906300,8.328980,7.160690,1.000000,62.000000,76.543200,8.000000,9.876540,4.000000,4.938270,1.000000,1.234570,0.000000,0.000000,1.000000,1.234570,6.000000,7.407410,7.000000,8.641980,152.000000,88.000000,0.578947,81.000000,6.465290,10.000000,15.000000,6.000000,0.600000,0.000000,130.000000,140.000000,0.928571,114.000000,130.000000,0.876923,70.000000,120.000000,0.583333,31.000000,110.000000,0.281818,0.034483,
0.000000,5.832330,80.227900,7.600000,5.547140,5.000000,77.000000,84.615400,6.000000,6.593410,2.000000,2.197800,4.000000,4.395600,0.000000,0.000000,0.000000,0.000000,3.000000,3.296700,3.000000,3.296700,144.000000,100.000000,0.694444,91.000000,2.821350,10.000000,14.200000,7.000000,0.700000,0.000000,124.000000,132.000000,0.939394,100.000000,122.000000,0.819672,48.000000,112.000000,0.428571,17.000000,102.000000,0.166667,0.020000,
1.000000,7.984640,65.798200,10.142900,8.429290,9.000000,59.000000,71.951200,8.000000,9.756100,7.000000,8.536590,2.000000,2.439020,0.000000,0.000000,1.000000,1.219510,5.000000,6.097560,6.000000,7.317070,144.000000,88.000000,0.611111,82.000000,3.766630,8.000000,17.750000,6.000000,0.750000,1.000000,125.000000,134.000000,0.932836,98.000000,126.000000,0.777778,55.000000,118.000000,0.466102,20.000000,110.000000,0.181818,0.045977,
1.000000,6.502110,71.850300,9.821430,6.498270,7.000000,51.000000,77.272700,7.000000,10.606100,1.000000,1.515150,1.000000,1.515150,0.000000,0.000000,0.000000,0.000000,5.000000,7.575760,5.000000,7.575760,109.000000,70.000000,0.642202,66.000000,4.841230,8.000000,13.250000,4.000000,0.500000,3.000000,92.000000,98.000000,0.938776,65.000000,90.000000,0.722222,31.000000,82.000000,0.378049,7.000000,74.000000,0.094595,0.014493,
1.000000,6.531000,77.663600,7.243990,5.027030,7.000000,82.000000,76.635500,6.000000,5.607480,6.000000,5.607480,3.000000,2.803740,0.000000,0.000000,0.000000,0.000000,9.000000,8.411210,9.000000,8.411210,163.000000,117.000000,0.717791,107.000000,3.279570,15.000000,10.666700,7.000000,0.466667,4.000000,133.000000,145.000000,0.917241,94.000000,130.000000,0.723077,42.000000,115.000000,0.365217,11.000000,100.000000,0.110000,0.025862,
0.000000,8.125540,65.289000,10.939900,8.779790,11.000000,68.000000,78.160900,7.000000,8.045980,4.000000,4.597700,4.000000,4.597700,1.000000,1.149430,1.000000,1.149430,3.000000,3.448280,5.000000,5.747130,153.000000,95.000000,0.620915,87.000000,5.099020,8.000000,19.000000,0.000000,0.000000,2.000000,137.000000,144.000000,0.951389,104.000000,136.000000,0.764706,49.000000,128.000000,0.382812,17.000000,120.000000,0.141667,0.031250,
0.000000,7.826790,78.440100,7.669700,4.823490,9.000000,54.000000,71.052600,12.000000,15.789500,1.000000,1.315790,3.000000,3.947370,0.000000,0.000000,0.000000,0.000000,4.000000,5.263160,4.000000,5.263160,127.000000,80.000000,0.629921,76.000000,2.653300,15.000000,8.400000,1.000000,0.066667,5.000000,103.000000,113.000000,0.911504,61.000000,100.000000,0.610000,14.000000,87.000000,0.160920,2.000000,75.000000,0.026667,0.037975,
0.000000,7.253650,70.480900,8.906830,6.865240,9.000000,46.000000,80.701800,4.000000,7.017540,3.000000,5.263160,1.000000,1.754390,0.000000,0.000000,0.000000,0.000000,3.000000,5.263160,3.000000,5.263160,84.000000,60.000000,0.714286,57.000000,7.047460,6.000000,14.000000,2.000000,0.333333,3.000000,75.000000,78.000000,0.961538,53.000000,72.000000,0.736111,26.000000,66.000000,0.393939,7.000000,60.000000,0.116667,0.050000,
0.000000,6.009810,75.947600,7.617330,5.923330,7.000000,60.000000,78.947400,10.000000,13.157900,1.000000,1.315790,3.000000,3.947370,0.000000,0.000000,0.000000,0.000000,2.000000,2.631580,2.000000,2.631580,119.000000,81.000000,0.680672,76.000000,4.916590,9.000000,13.222200,4.000000,0.444444,1.000000,105.000000,110.000000,0.954545,69.000000,101.000000,0.683168,28.000000,92.000000,0.304348,7.000000,83.000000,0.084337,0.024691,
